Filename,Governing Law-Answer,lat,lng,isMissing,AgreementDate,documentName,parties,expirationDate,renewalTerm,noticePeriod,toc,isExpDateMissing,isRenewalTermMissing,isNoticePeriodMissing,isTOC,party1,party2,network
GarrettMotionInc_20181001,New York,40.6943,-73.9249,True,2018-09-27,"INTELLECTUAL PROPERTY AGREEMENT, d","HONEYWELL INTERNATIONAL INC. (""Honeywell""); GARRETT MOTION INC. (""SpinCo"")",,,,Yes,True,True,True,True,"HONEYWELL INTERNATIONAL INC. (""Honeywell"")"," GARRETT MOTION INC. (""SpinCo"")","{""nodes"": [{""id"": 24, ""name"": ""GarrettMotionInc_20181001""}, {""id"": 16, ""name"": ""WaterNowInc_20191120""}, {""id"": 123, ""name"": ""ADUROBIOTECH,INC_06""}, {""id"": 31, ""name"": ""HerImports_20161018""}, {""id"": 153, ""name"": ""GSVINC_05""}, {""id"": 65, ""name"": ""EbixInc_20010515""}, {""id"": 328, ""name"": ""PACIRA PHARMACEUTICALS, INC. - A&R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT .PDF""}], ""links"": [{""source"": 31, ""target"": 123}, {""source"": 65, ""target"": 328}, {""source"": 65, ""target"": 16}, {""source"": 65, ""target"": 31}, {""source"": 24, ""target"": 65}, {""source"": 328, ""target"": 65}, {""source"": 123, ""target"": 65}, {""source"": 123, ""target"": 24}, {""source"": 123, ""target"": 65}]}"
RareElementResourcesLtd_20171019,New York,40.6943,-73.9249,True,2017-10-02,INTELLECTUAL PROPERTY RIGHTS AGREEMENT,"Synchron (""Investor""); Rare Element Resources Ltd. (""Company"")",,,,No,True,True,True,False,"Synchron (""Investor"")"," Rare Element Resources Ltd. (""Company"")","{""nodes"": [{""id"": 25, ""name"": ""RareElementResourcesLtd_20171019""}, {""id"": 98, ""name"": ""GlobalTechnologiesGroupInc_20050928""}, {""id"": 310, ""name"": ""SANDRIDGEENERGYINC_08""}, {""id"": 325, ""name"": ""Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF""}, {""id"": 149, ""name"": ""VIOLINMEMORYINC_12""}, {""id"": 179, ""name"": ""SEASPINEHOLDINGSCORP_10""}, {""id"": 37, ""name"": ""XpresspaGroupInc_20190401""}], ""links"": [{""source"": 25, ""target"": 98}, {""source"": 149, ""target"": 310}, {""source"": 179, ""target"": 310}, {""source"": 25, ""target"": 310}, {""source"": 37, ""target"": 98}, {""source"": 149, ""target"": 98}, {""source"": 149, ""target"": 325}, {""source"": 310, ""target"": 325}]}"
ArtaraTherapeuticsInc_20200110,Iowa,41.5725,-93.6105,True,2018-11-28,SPONSORED RESEARCH AND LICENSE AGREEMENT,"Artara Therapeutics, Inc. (""ArTara"",""ArTara, Inc.""); The University of Iowa (""University"")",,,,Yes,True,True,True,True,"Artara Therapeutics, Inc. (""ArTara"",""ArTara, Inc."")"," The University of Iowa (""University"")","{""nodes"": [{""id"": 26, ""name"": ""ArtaraTherapeuticsInc_20200110""}, {""id"": 174, ""name"": ""AzulSa_20170303""}, {""id"": 320, ""name"": ""VARIABLESEPARATEACCOUNT_04""}, {""id"": 280, ""name"": ""LIMEENERGYCO_09""}, {""id"": 245, ""name"": ""ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12""}, {""id"": 300, ""name"": ""BNCMORTGAGEINC_05""}, {""id"": 134, ""name"": ""PFSFUNDS_06""}], ""links"": [{""source"": 26, ""target"": 245}, {""source"": 134, ""target"": 320}, {""source"": 300, ""target"": 26}, {""source"": 320, ""target"": 245}, {""source"": 245, ""target"": 280}, {""source"": 134, ""target"": 174}]}"
CytodynInc_20200109,New York,40.6943,-73.9249,True,2019-12-17,COMMERCIALIZATION AND LICENSE AGREEMENT,"Vyera Pharmaceuticals, LLC ('Vyera""); CytoDyn Inc. (""CytoDyn""); CytoDyn and Vyera (“Party” and collectively as the “Parties.”)",,,,Yes,True,True,True,True,"Vyera Pharmaceuticals, LLC ('Vyera"")"," CytoDyn Inc. (""CytoDyn"")","{""nodes"": [{""id"": 27, ""name"": ""CytodynInc_20200109""}, {""id"": 149, ""name"": ""VIOLINMEMORYINC_12""}, {""id"": 181, ""name"": ""GRIDIRONBIONUTRIENTS,INC_02""}, {""id"": 194, ""name"": ""MIDDLEBROOKPHARMACEUTICALS,INC_03""}, {""id"": 333, ""name"": ""PROLONGINTERNATIONALCORP_03""}, {""id"": 110, ""name"": ""PapaJohnsInternationalInc_20190617""}, {""id"": 66, ""name"": ""InvendaCorp_20000828""}], ""links"": [{""source"": 110, ""target"": 181}, {""source"": 27, ""target"": 333}, {""source"": 27, ""target"": 66}, {""source"": 27, ""target"": 149}, {""source"": 333, ""target"": 27}]}"
VirtuosoSurgicalInc_20191227,Maryland,39.3051,-76.6144,True,2016-05-03,NON-EXCLUSIVE LICENSE AGREEMENT- FOR SALES,"The John Hopkins University (""JHU""); Virtuoso Surgical, Inc. (""Company"")",,,,Yes,True,True,True,True,"The John Hopkins University (""JHU"")"," Virtuoso Surgical, Inc. (""Company"")","{""nodes"": [{""id"": 28, ""name"": ""VirtuosoSurgicalInc_20191227""}, {""id"": 82, ""name"": ""PharmagenInc_20120803""}, {""id"": 110, ""name"": ""PapaJohnsInternationalInc_20190617""}, {""id"": 188, ""name"": ""CHAPARRALRESOURCESINC_03""}, {""id"": 119, ""name"": ""DRIVENDELIVERIES,INC_05""}, {""id"": 309, ""name"": ""PRIMEENERGYRESOURCESCORP_04""}, {""id"": 149, ""name"": ""VIOLINMEMORYINC_12""}], ""links"": [{""source"": 188, ""target"": 309}, {""source"": 82, ""target"": 309}, {""source"": 119, ""target"": 110}, {""source"": 188, ""target"": 149}, {""source"": 82, ""target"": 309}, {""source"": 149, ""target"": 119}, {""source"": 119, ""target"": 28}, {""source"": 28, ""target"": 110}, {""source"": 110, ""target"": 119}]}"
AtnInternationalInc_20191108,New York,40.6943,-73.9249,True,2019-07-31,Network Build and Maintenance Agreement ,"Commnet Wireless, LLC (""Vendor""); AT&T Mobility LLC (""AT&T"") (""Party"" or in the plural as the ""Parties."")",,,,No,True,True,True,False,"Commnet Wireless, LLC (""Vendor"")"," AT&T Mobility LLC (""AT&T"") (""Party"" or in the plural as the ""Parties."")","{""nodes"": [{""id"": 29, ""name"": ""AtnInternationalInc_20191108""}, {""id"": 177, ""name"": ""OLDAPIWIND-DOWNLTD_01""}, {""id"": 323, ""name"": ""GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT.PDF""}, {""id"": 253, ""name"": ""CARDAX,INC_08""}, {""id"": 142, ""name"": ""DOMINIADVISORTRUST_02""}, {""id"": 142, ""name"": ""DOMINIADVISORTRUST_02""}, {""id"": 343, ""name"": ""VAXCYTE,INC_05""}], ""links"": [{""source"": 323, ""target"": 142}, {""source"": 29, ""target"": 253}, {""source"": 343, ""target"": 177}, {""source"": 177, ""target"": 142}, {""source"": 142, ""target"": 253}]}"
BloomEnergyCorp_20180321,New York,40.6943,-73.9249,True,2012-04-13,MASTER OPERATION AND MAINTENANCE AGREEMENT,"BLOOM ENERGY CORPORATION (“BE” or, in its capacity as operator hereunder, “Operator”); DIAMOND STATE GENERATION PARTNERS, LLC (""Owner"")",,,,No,True,True,True,False,"BLOOM ENERGY CORPORATION (“BE” or, in its capacity as operator hereunder, “Operator”)"," DIAMOND STATE GENERATION PARTNERS, LLC (""Owner"")","{""nodes"": [{""id"": 30, ""name"": ""BloomEnergyCorp_20180321""}, {""id"": 153, ""name"": ""GSVINC_05""}, {""id"": 120, ""name"": ""ADUROBIOTECH,INC_06""}, {""id"": 17, ""name"": ""EcoScienceSolutionsInc_20171117""}, {""id"": 82, ""name"": ""PharmagenInc_20120803""}, {""id"": 340, ""name"": ""BELLRINGBRANDS,INC_02""}, {""id"": 170, ""name"": ""NEXSTARFINANCEHOLDINGSINC_03""}], ""links"": [{""source"": 30, ""target"": 153}, {""source"": 30, ""target"": 170}, {""source"": 120, ""target"": 170}, {""source"": 17, ""target"": 30}, {""source"": 30, ""target"": 17}, {""source"": 30, ""target"": 153}, {""source"": 82, ""target"": 17}, {""source"": 340, ""target"": 153}]}"
HerImports_20161018,Nevada,37.8445,-94.3492,True,2016-10-13,SOFTWARE MAINTENANCE AGREEMENT,"Leader Act Ltd (“LEADER”); EZJR, Inc. (“EZJR”);",10/13/2021,,,No,False,True,True,False,Leader Act Ltd (“LEADER”)," EZJR, Inc. (“EZJR”)","{""nodes"": [{""id"": 31, ""name"": ""HerImports_20161018""}, {""id"": 100, ""name"": ""PacificapEntertainmentHoldingsInc_20051115""}, {""id"": 9, ""name"": ""ConformisInc_20191101""}, {""id"": 57, ""name"": ""TcPipelinesLp_20160226""}, {""id"": 247, ""name"": ""TURNKEYCAPITAL,INC_07""}, {""id"": 313, ""name"": ""SPIENERGYCO,LTD_03""}, {""id"": 338, ""name"": ""VNUE,INC_07""}], ""links"": [{""source"": 338, ""target"": 9}, {""source"": 31, ""target"": 338}, {""source"": 338, ""target"": 100}, {""source"": 9, ""target"": 57}, {""source"": 247, ""target"": 9}, {""source"": 338, ""target"": 247}]}"
NeuroboPharmaceuticalsInc_20190903,New York,40.6943,-73.9249,True,2018-09-28,MANUFACTURING AND SUPPLY AGREEMENT (DA-9801 Licensed Products),"Dong-A ST Co., Ltd. (""Dong-A""); NeuroBo Pharmaceuticals, Inc. (""NeuroBo"")",,,,No,True,True,True,False,"Dong-A ST Co., Ltd. (""Dong-A"")"," NeuroBo Pharmaceuticals, Inc. (""NeuroBo"")","{""nodes"": [{""id"": 32, ""name"": ""NeuroboPharmaceuticalsInc_20190903""}, {""id"": 232, ""name"": ""COOLTECHNOLOGIES,INC_10""}, {""id"": 311, ""name"": ""SEPARATEACCOUNTIIOFAGL_05""}, {""id"": 145, ""name"": ""GAINSCOINC_01""}, {""id"": 1, ""name"": ""EuromediaHoldingsCorp_20070215""}, {""id"": 0, ""name"": ""CybergyHoldingsInc_20140520""}, {""id"": 133, ""name"": ""MERITLIFEINSURANCECO_06""}], ""links"": [{""source"": 1, ""target"": 32}, {""source"": 1, ""target"": 32}, {""source"": 0, ""target"": 311}, {""source"": 32, ""target"": 1}, {""source"": 1, ""target"": 32}]}"
CcRealEstateIncomeFundadv_20181205,Colorado,-22.8378,-51.9728,True,2018-08-24,WHOLESALE MARKETING AGREEMENT,"ALPS Distributors, Inc. (the “Distributor”); S2K Financial LLC (“S2K”);",perpetual,,,Yes,False,True,True,True,"ALPS Distributors, Inc. (the “Distributor”)", S2K Financial LLC (“S2K”),"{""nodes"": [{""id"": 33, ""name"": ""CcRealEstateIncomeFundadv_20181205""}, {""id"": 99, ""name"": ""MidwestEnergyEmissionsCorp_20080604""}, {""id"": 177, ""name"": ""OLDAPIWIND-DOWNLTD_01""}, {""id"": 45, ""name"": ""EhaveInc_20190515""}, {""id"": 112, ""name"": ""ScansourceInc_20190822""}, {""id"": 283, ""name"": ""ENERGYXXILTD_05""}, {""id"": 330, ""name"": ""SightLife Surgical, Inc. - STRATEGIC SALES & MARKETING AGREEMENT.PDF""}], ""links"": [{""source"": 112, ""target"": 177}, {""source"": 112, ""target"": 99}, {""source"": 177, ""target"": 45}, {""source"": 283, ""target"": 99}, {""source"": 33, ""target"": 45}, {""source"": 45, ""target"": 177}, {""source"": 330, ""target"": 112}, {""source"": 33, ""target"": 99}, {""source"": 283, ""target"": 45}]}"
EmmisCommunicationsCorp_20191125,Indiana,40.622,-79.1552,True,2019-11-25,LOCAL PROGRAMMING AND MARKETING AGREEMENT (WQHT HD2),MediaCo Holding Inc. (“Licensee”); WBLS-WLIB LLC (“Programmer”),12/31/2022,,,No,False,True,True,False,MediaCo Holding Inc. (“Licensee”), WBLS-WLIB LLC (“Programmer”),"{""nodes"": [{""id"": 34, ""name"": ""EmmisCommunicationsCorp_20191125""}, {""id"": 329, ""name"": ""Reinsurance Group of America, Incorporated - A&R REMARKETING  AGREEMENT.PDF""}, {""id"": 26, ""name"": ""ArtaraTherapeuticsInc_20200110""}, {""id"": 173, ""name"": ""OMINTO,INC_03""}, {""id"": 257, ""name"": ""HPILHOLDING_01""}, {""id"": 331, ""name"": ""Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT.PDF""}, {""id"": 24, ""name"": ""GarrettMotionInc_20181001""}], ""links"": [{""source"": 173, ""target"": 331}, {""source"": 331, ""target"": 329}, {""source"": 331, ""target"": 329}, {""source"": 329, ""target"": 26}, {""source"": 24, ""target"": 329}, {""source"": 34, ""target"": 257}, {""source"": 24, ""target"": 331}, {""source"": 26, ""target"": 329}]}"
TodosMedicalLtd_20190328,Israel,31.7833,35.2167,False,2018-12-20,MARKETING AND RESELLER AGREEMENT,"Todos Medical Ltd. (""Todos""); Care G. B. Plus Ltd. (""Reseller"")",12/20/2023,5 years; 2 years,60 days,No,False,False,False,False,"Todos Medical Ltd. (""Todos"")"," Care G. B. Plus Ltd. (""Reseller"")","{""nodes"": [{""id"": 35, ""name"": ""TodosMedicalLtd_20190328""}, {""id"": 63, ""name"": ""HealthcentralCom_19991108""}, {""id"": 258, ""name"": ""LEJUHOLDINGSLTD_03""}, {""id"": 164, ""name"": ""SYKESHEALTHPLANSERVICESINC_04""}, {""id"": 73, ""name"": ""CreditcardscomInc_20070810""}, {""id"": 71, ""name"": ""RandWorldwideInc_20010402""}, {""id"": 197, ""name"": ""GOCALLINC_03""}], ""links"": [{""source"": 63, ""target"": 71}, {""source"": 258, ""target"": 164}, {""source"": 197, ""target"": 71}, {""source"": 197, ""target"": 71}, {""source"": 63, ""target"": 258}, {""source"": 35, ""target"": 71}, {""source"": 71, ""target"": 164}]}"
VertexEnergyInc_20200113,Alabama,33.5277,-86.7987,False,2020-01-10,JOINT SUPPLY AND MARKETING AGREEMENT,"Bunker One (USA) Inc. (""Bunker One""); Vertex Energy Operating LLC (""Vertex"")",4/30/2029,successive 5 years,120 days,No,False,False,False,False,"Bunker One (USA) Inc. (""Bunker One"")"," Vertex Energy Operating LLC (""Vertex"")","{""nodes"": [{""id"": 36, ""name"": ""VertexEnergyInc_20200113""}, {""id"": 188, ""name"": ""CHAPARRALRESOURCESINC_03""}, {""id"": 324, ""name"": ""HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement.PDF""}, {""id"": 25, ""name"": ""RareElementResourcesLtd_20171019""}, {""id"": 238, ""name"": ""ICORECONNECTINC_10""}, {""id"": 306, ""name"": ""Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement.PDF""}, {""id"": 267, ""name"": ""JINGWEIINTERNATIONALLTD_10""}], ""links"": [{""source"": 188, ""target"": 36}, {""source"": 306, ""target"": 267}, {""source"": 238, ""target"": 324}, {""source"": 188, ""target"": 238}, {""source"": 25, ""target"": 306}, {""source"": 25, ""target"": 36}]}"
XpresspaGroupInc_20190401,New York,40.6943,-73.9249,False,2018-11-12,PRODUCT SALE AND MARKETING AGREEMENT,"Calm.com, Inc. (""Calm""); XpresSpa Group, Inc. (""XPSA"")(""Party"" and collectively as the ""Parties"")",7/31/2019,successive 6 months,30 days,No,False,False,False,False,"Calm.com, Inc. (""Calm"")"," XpresSpa Group, Inc. (""XPSA"")(""Party"" and collectively as the ""Parties"")","{""nodes"": [{""id"": 37, ""name"": ""XpresspaGroupInc_20190401""}, {""id"": 343, ""name"": ""VAXCYTE,INC_05""}, {""id"": 88, ""name"": ""HarpoonTherapeuticsInc_20200312""}, {""id"": 298, ""name"": ""BLUEFLYINC_03""}, {""id"": 38, ""name"": ""FerroglobePlc_20150624""}, {""id"": 305, ""name"": ""Apollo Endosurgery - Manufacturing and Supply Agreement.PDF""}, {""id"": 237, ""name"": ""GOLDRESOURCECORP_12""}], ""links"": [{""source"": 88, ""target"": 237}, {""source"": 237, ""target"": 37}, {""source"": 298, ""target"": 305}, {""source"": 38, ""target"": 298}, {""source"": 305, ""target"": 88}, {""source"": 88, ""target"": 343}]}"
FerroglobePlc_20150624,Spain,40.4167,-3.7167,True,2009-01-01,OUTSOURCING AGREEMENT,"SLICON SMELTERS PTY LTD (""Customer""); ESPACIO INFORMATION TECHNOLOGY, SA. (""EIT"")",,successive 1 year,3 months,Yes,True,False,False,True,"SLICON SMELTERS PTY LTD (""Customer"")"," ESPACIO INFORMATION TECHNOLOGY, SA. (""EIT"")","{""nodes"": [{""id"": 38, ""name"": ""FerroglobePlc_20150624""}, {""id"": 12, ""name"": ""ReedsInc_20191113""}, {""id"": 136, ""name"": ""TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04""}, {""id"": 44, ""name"": ""HealthcareIntegratedTechnologiesInc_20190812""}, {""id"": 299, ""name"": ""BEYONDCOMCORP_08""}, {""id"": 290, ""name"": ""MOVADOGROUPINC_04""}, {""id"": 77, ""name"": ""TubeMediaCorp_20060310""}], ""links"": [{""source"": 38, ""target"": 77}, {""source"": 38, ""target"": 136}, {""source"": 136, ""target"": 299}, {""source"": 38, ""target"": 290}, {""source"": 136, ""target"": 12}, {""source"": 12, ""target"": 38}, {""source"": 38, ""target"": 136}]}"
ImperialGardenResortInc_20161028,Taiwan,24.15,120.6667,True,2015-10-29,Outsourcing Contract on Development of Miaoli Royal Resort Hotel,"The HUANG JIA Country CLUB and Recreation Inc. (""Party A""); Chang Chen-Bin Architects Office (""Party B"")",,,,No,True,True,True,False,"The HUANG JIA Country CLUB and Recreation Inc. (""Party A"")"," Chang Chen-Bin Architects Office (""Party B"")","{""nodes"": [{""id"": 39, ""name"": ""ImperialGardenResortInc_20161028""}, {""id"": 26, ""name"": ""ArtaraTherapeuticsInc_20200110""}, {""id"": 211, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 19, ""name"": ""SimplicityEsportsGamingCompany_20181130""}, {""id"": 66, ""name"": ""InvendaCorp_20000828""}, {""id"": 107, ""name"": ""ZogenixInc_20190509""}, {""id"": 215, ""name"": ""WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF""}], ""links"": [{""source"": 39, ""target"": 211}, {""source"": 215, ""target"": 39}, {""source"": 211, ""target"": 26}, {""source"": 107, ""target"": 39}, {""source"": 19, ""target"": 107}, {""source"": 39, ""target"": 107}, {""source"": 39, ""target"": 19}, {""source"": 26, ""target"": 211}]}"
ExactSciencesCorp_20180822,New York,40.6943,-73.9249,True,2018-08-21,COLOGUARD® PROMOTION AGREEMENT,"Pfizer Inc. (“Pfizer”); Exact Sciences Corporation (""Exact"") (""Party"" and collectively as the ""Parties"")",12/31/2021,,,Yes,False,True,True,True,Pfizer Inc. (“Pfizer”)," Exact Sciences Corporation (""Exact"") (""Party"" and collectively as the ""Parties"")","{""nodes"": [{""id"": 40, ""name"": ""ExactSciencesCorp_20180822""}, {""id"": 54, ""name"": ""ReynoldsConsumerProductsInc_20191115""}, {""id"": 269, ""name"": ""OTISWORLDWIDECORP_04""}, {""id"": 268, ""name"": ""MSCIINC_02""}, {""id"": 283, ""name"": ""ENERGYXXILTD_05""}, {""id"": 253, ""name"": ""CARDAX,INC_08""}, {""id"": 48, ""name"": ""IntegrityFunds_20200121""}], ""links"": [{""source"": 54, ""target"": 283}, {""source"": 54, ""target"": 283}, {""source"": 40, ""target"": 253}, {""source"": 268, ""target"": 283}, {""source"": 283, ""target"": 40}]}"
VnueInc_20150914,Nevada,37.8445,-94.3492,True,2015-09-10,PROMOTION AGREEMENT,"BookingEntertainment.com (""Promoter""); VNUE, Inc. (""VNUE"")",9/10/2016,successive 1 year,,No,False,False,True,False,"BookingEntertainment.com (""Promoter"")"," VNUE, Inc. (""VNUE"")","{""nodes"": [{""id"": 41, ""name"": ""VnueInc_20150914""}, {""id"": 114, ""name"": ""KIROMICBIOPHARMA,INC_05""}, {""id"": 185, ""name"": ""ATMOSENERGYCORP_11""}, {""id"": 5, ""name"": ""DeltathreeInc_19991102""}, {""id"": 103, ""name"": ""XinhuaSportsEntertainmentLtd_20070221""}, {""id"": 164, ""name"": ""SYKESHEALTHPLANSERVICESINC_04""}, {""id"": 0, ""name"": ""CybergyHoldingsInc_20140520""}], ""links"": [{""source"": 5, ""target"": 41}, {""source"": 103, ""target"": 0}, {""source"": 114, ""target"": 164}, {""source"": 5, ""target"": 103}, {""source"": 164, ""target"": 41}, {""source"": 0, ""target"": 164}, {""source"": 164, ""target"": 0}]}"
SigaTechnologiesInc_20190603,New York,40.6943,-73.9249,True,2019-05-31,PROMOTION AGREEMENT,"SIGA TECHNOLOGIES, INC. (""SIGA""); MERIDIAN MEDICAL TECHNOLOGIES, INC. (""MMT"")(""Party"" and collectively as the ""Parties"")",5/31/2024,successive 3 years,90 days,Yes,False,False,False,True,"SIGA TECHNOLOGIES, INC. (""SIGA"")"," MERIDIAN MEDICAL TECHNOLOGIES, INC. (""MMT"")(""Party"" and collectively as the ""Parties"")","{""nodes"": [{""id"": 42, ""name"": ""SigaTechnologiesInc_20190603""}, {""id"": 252, ""name"": ""BIOCEPTINC_08""}, {""id"": 114, ""name"": ""KIROMICBIOPHARMA,INC_05""}, {""id"": 111, ""name"": ""PlayboyEnterprisesInc_20090220""}, {""id"": 55, ""name"": ""WestPharmaceuticalServicesInc_20200116""}, {""id"": 136, ""name"": ""TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04""}, {""id"": 172, ""name"": ""MTITECHNOLOGYCORP_11""}], ""links"": [{""source"": 172, ""target"": 252}, {""source"": 172, ""target"": 114}, {""source"": 114, ""target"": 55}, {""source"": 42, ""target"": 111}, {""source"": 111, ""target"": 136}, {""source"": 136, ""target"": 172}, {""source"": 114, ""target"": 111}, {""source"": 136, ""target"": 172}, {""source"": 55, ""target"": 42}]}"
BravatekSolutionsInc_20170418,Virginia,47.5169,-92.5128,True,2017-04-07,  RESELLER AGREEMENT,"i3 Integrative Creative Solutions, LLC (""i3 ICS"", ""Reseller""); Bravatek Solutions, Inc. (""BVTK"", ""Company"")(""party"" and collectively ""parties"")",,1 year,,Yes,True,False,True,True,"i3 Integrative Creative Solutions, LLC (""i3 ICS"", ""Reseller"")"," Bravatek Solutions, Inc. (""BVTK"", ""Company"")(""party"" and collectively ""parties"")","{""nodes"": [{""id"": 43, ""name"": ""BravatekSolutionsInc_20170418""}, {""id"": 72, ""name"": ""StampscomInc_20001114""}, {""id"": 144, ""name"": ""HALITRON,INC_03""}, {""id"": 14, ""name"": ""GentechHoldingsInc_20190808""}, {""id"": 107, ""name"": ""ZogenixInc_20190509""}, {""id"": 39, ""name"": ""ImperialGardenResortInc_20161028""}, {""id"": 193, ""name"": ""PREMIERBIOMEDICALINC_05""}], ""links"": [{""source"": 72, ""target"": 193}, {""source"": 107, ""target"": 144}, {""source"": 193, ""target"": 144}, {""source"": 107, ""target"": 39}, {""source"": 193, ""target"": 107}]}"
HealthcareIntegratedTechnologiesInc_20190812,New York,40.6943,-73.9249,True,2019-07-31,WALABOT-HOME RESELLER AGREEMENT,"Vayyar Imaging Ltd. (""Supplier""); IndeLiving Holdings, Inc. (""Reseller"")(""Party"" and collectively as ""Parties"")",7/31/2020,successive 1 year,3 months,Yes,False,False,False,True,"Vayyar Imaging Ltd. (""Supplier"")"," IndeLiving Holdings, Inc. (""Reseller"")(""Party"" and collectively as ""Parties"")","{""nodes"": [{""id"": 44, ""name"": ""HealthcareIntegratedTechnologiesInc_20190812""}, {""id"": 248, ""name"": ""USASYNTHETICFUELCORP_10""}, {""id"": 329, ""name"": ""Reinsurance Group of America, Incorporated - A&R REMARKETING  AGREEMENT.PDF""}, {""id"": 276, ""name"": ""ETELOS,INC_03""}, {""id"": 239, ""name"": ""INTELLIGENTHIGHWAYSOLUTIONS,INC_01""}, {""id"": 223, ""name"": ""KIROMICBIOPHARMA,INC_04""}, {""id"": 349, ""name"": ""KUBIENT,INC_07""}], ""links"": [{""source"": 248, ""target"": 223}, {""source"": 276, ""target"": 239}, {""source"": 276, ""target"": 248}, {""source"": 276, ""target"": 239}, {""source"": 276, ""target"": 329}]}"
